prior_name,base_model,dc_solution,base_solution,anchor_type,comparison,log_odds_median,log_odds_l95,log_odds_u95,OR_median,OR_l95,OR_u95,posterior_probability_OR_gt_1,posterior_probability_OR_lt_1,conclusion
primary,gemma3,Network design tool for DC solutions,gemma3__Network design tool for DC solutions,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-1.2370799235933754,-2.0304655405417296,-0.45354895895194314,0.29023047733092394,0.13127439454132042,0.6353692702833799,8.75e-4,0.999125,lower under Anchor
primary,gemma3,Network design tool for DC solutions,gemma3__Network design tool for DC solutions,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-3.172024628645068,-4.383654577929166,-2.1426986998389785,0.04191864226473264,0.01247966728678255,0.11733775860268846,0,1,lower under Anchor
primary,gemma3,Protection DC system design tool,gemma3__Protection DC system design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-2.0911909316995088,-3.767193773732975,-0.356982949849825,0.12353992108148787,0.023116843821282432,0.6997845100020765,0.0095,0.9905,lower under Anchor
primary,gemma3,Protection DC system design tool,gemma3__Protection DC system design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.5306019731807368,-1.7271423638010133,3.1370400545600807,1.6999558175640916,0.17779174935660352,23.03558349863264,0.667375,0.332625,uncertain
primary,gemma3,Protection DC system design tool,gemma3__Protection DC system design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.5146988522142815,-1.7048002576173487,3.143762697379903,1.6731346351854763,0.18180869745990919,23.19098402472763,0.65775,0.34225,uncertain
primary,gemma3,Protection DC system design tool,gemma3__Protection DC system design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.5187014139619939,-1.7335135975361764,3.2000026143346627,1.6798448125445817,0.17666261233433034,24.532597528675794,0.664875,0.335125,uncertain
primary,gemma3,Semiconductor-based circuit breaker,gemma3__Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.34139077501327597,-2.059642461861697,3.0661990467422493,1.4069030279963757,0.1274995575390281,21.46017852501452,0.6005,0.3995,uncertain
primary,gemma3,Semiconductor-based circuit breaker,gemma3__Semiconductor-based circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.3488849613753725,-2.0766219078838124,3.0949952808096057,1.4174861193751478,0.12535295218048925,22.08713546282141,0.601875,0.398125,uncertain
primary,gemma3,Semiconductor-based circuit breaker,gemma3__Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.3442159117835379,-2.018838986744104,3.0498850605699204,1.4108832290434279,0.13280956950476694,21.11291800717116,0.596,0.404,uncertain
primary,gemma3,Semiconductor-based circuit breaker,gemma3__Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.3548117040422776,-2.104404276462881,3.1082429904101447,1.4259123003002852,0.12191828373781698,22.381685844484693,0.603125,0.396875,uncertain
primary,gemma3,Smart and sustainable DC cables,gemma3__Smart and sustainable DC cables,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.5721979391570149,-1.9993757789114472,1.176158449365035,0.5642838140411108,0.13541978894787302,3.2418977784442395,0.246875,0.753125,uncertain
primary,gemma3,Smart and sustainable DC cables,gemma3__Smart and sustainable DC cables,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.5721386846970298,-1.9923598090306756,1.1549115334878857,0.5643172508558825,0.1363732342282229,3.1737427525233892,0.240375,0.759625,uncertain
primary,gemma3,Smart and sustainable DC cables,gemma3__Smart and sustainable DC cables,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-2.2865837612443167,-3.43246138470979,-1.1967373760877593,0.10161300488550236,0.03230732210113203,0.3021785462594698,0,1,lower under Anchor
primary,gemma3,Smart and sustainable DC cables,gemma3__Smart and sustainable DC cables,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-4.91592590229426,-6.106177565250258,-3.8607170819940797,0.007328928928314035,0.002229054973312611,0.021052897486221113,0,1,lower under Anchor
primary,gemma3,Solid-state circuit breaker,gemma3__Solid-state circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.377985270225592,-2.077468953331251,3.0839278066988447,1.4593414560311344,0.12524686567798943,21.844036154407178,0.608,0.392,uncertain
primary,gemma3,Solid-state circuit breaker,gemma3__Solid-state circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.37527472034476494,-2.0985623377985667,3.117759687556344,1.4553911860765871,0.12263280859890782,22.59570280406355,0.606,0.394,uncertain
primary,gemma3,Solid-state circuit breaker,gemma3__Solid-state circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.3689805028265734,-2.0637448338271143,3.1565121238942653,1.4462594921851732,0.12697760093048666,23.4885284043462,0.606875,0.393125,uncertain
primary,gemma3,Solid-state circuit breaker,gemma3__Solid-state circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.32756524226231376,-2.0954528133324,3.17472975647401,1.387585578353037,0.1230145310589514,23.920355151401992,0.6025,0.3975,uncertain
primary,gemma3,Static protection system,gemma3__Static protection system,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.352304559619498,-2.0885960404167867,3.1485173201021617,1.4223416738654797,0.12386091347850593,23.301490630410523,0.60525,0.39475,uncertain
primary,gemma3,Static protection system,gemma3__Static protection system,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.3791497596316129,-2.047299320728704,3.1032542842890667,1.4610419763159481,0.12908304845919277,22.27030763167392,0.614625,0.385375,uncertain
primary,gemma3,Static protection system,gemma3__Static protection system,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.36153534197224596,-2.0990186244973015,3.076604673841159,1.4355317622184214,0.12257666636074521,21.68465553050097,0.607625,0.392375,uncertain
primary,gemma3,Static protection system,gemma3__Static protection system,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.3378975845553389,-2.081767200620907,3.0095883027729387,1.4019969113836872,0.1247096861122925,20.279052198985756,0.600375,0.399625,uncertain
primary,llama,DC-DC converter,llama__DC-DC converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.16561132646240018,-0.5918477939739721,0.9044646224365339,1.1801143366506417,0.5533039481115818,2.470608862095029,0.6695,0.3305,uncertain
primary,llama,DC-DC converter,llama__DC-DC converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.23109321836899605,-1.0658897357431005,0.5436288920936849,0.7936654958511773,0.34442128023750024,1.722245435990499,0.27125,0.72875,uncertain
primary,llama,DC-DC converter,llama__DC-DC converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.5528871725264815,-0.2297335048288011,1.3188143401218648,1.7382644494373474,0.7947453738749296,3.7389855878934757,0.919375,0.080625,uncertain
primary,llama,DC-DC converter,llama__DC-DC converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.680277651039162,-0.07045763135038705,1.4793168744440266,1.974425866537599,0.9319672359647547,4.389945930912239,0.961125,0.038875,uncertain
primary,llama,DC connectors,llama__DC connectors,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-2.094357395765251,-3.66849799179751,-0.8483973804602077,0.12314935522341111,0.025514770902024694,0.42810046539458246,0,1,lower under Anchor
primary,llama,DC connectors,llama__DC connectors,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.8428020520971362,-1.943068321289454,0.06090608124464128,0.430502541273012,0.14326369568583935,1.0627990927788682,0.03325,0.96675,uncertain
primary,llama,DC connectors,llama__DC connectors,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-0.28616622830009164,-1.1762391053563,0.5436308833603379,0.7511377452217295,0.30843655952678106,1.7222488100003681,0.254625,0.745375,uncertain
primary,llama,DC connectors,llama__DC connectors,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.339312448099634,-2.5953137827416195,-0.3396508001797142,0.26202576319544857,0.07462245929591461,0.7120189165324803,0.00475,0.99525,lower under Anchor
primary,llama,DC measurement device,llama__DC measurement device,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.7496203856423717,-2.5849552576992196,0.6638353913562818,0.4725459068019341,0.07539946197399626,1.9422272693711715,0.158625,0.841375,uncertain
primary,llama,DC measurement device,llama__DC measurement device,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.7686593915326788,-2.6126762688070886,0.6704714174154125,0.46363421243410596,0.07333800916964182,1.95515880112832,0.165375,0.834625,uncertain
primary,llama,DC measurement device,llama__DC measurement device,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.4754573090197535,-0.7654169224627656,1.5644767895159093,1.6087497302224048,0.46513996393207346,4.78017325054976,0.780625,0.219375,uncertain
primary,llama,DC measurement device,llama__DC measurement device,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.7532536433861217,-2.618114921862307,0.649323229697171,0.47083213804537094,0.07294023256491734,1.9142448893822774,0.163,0.837,uncertain
primary,llama,DC solution design tool,llama__DC solution design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.4176114716957972,-0.40586681666543134,1.1861706756300268,1.5183306454404362,0.6663989406187334,3.274517980364097,0.848375,0.151625,uncertain
primary,llama,DC solution design tool,llama__DC solution design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-1.1128675980345626,-2.338329576034034,-0.09375393238036979,0.32861527349873604,0.09648868077269258,0.91050678844078,0.014375,0.985625,lower under Anchor
primary,llama,DC solution design tool,llama__DC solution design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.41342973000505245,-0.4086853061297042,1.228619415615943,1.5119946370482111,0.6645233277966353,3.416509792744021,0.842625,0.157375,uncertain
primary,llama,DC solution design tool,llama__DC solution design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.1015367806240315,-2.2768632710414445,-0.09785950350572316,0.3323599268498832,0.10260554831862437,0.9067762993352121,0.01425,0.98575,lower under Anchor
primary,llama,LVAC-LVDC interlink converter,llama__LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.027484932010527804,-1.0792691033069282,0.9879548307079655,1.027866128944976,0.33984384225861997,2.6857360668500707,0.518875,0.481125,uncertain
primary,llama,LVAC-LVDC interlink converter,llama__LVAC-LVDC interlink converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,1.194971233598619,0.3504509236119814,2.0187014234402487,3.30346274725055,1.419707607876752,7.528542232073116,0.996625,0.003375,higher under Anchor
primary,llama,LVAC-LVDC interlink converter,llama__LVAC-LVDC interlink converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,1.331413366005692,0.5151408943574024,2.137152335195832,3.7863911740391787,1.6738746280049397,8.475268511153548,0.9995,5e-4,higher under Anchor
primary,llama,LVAC-LVDC interlink converter,llama__LVAC-LVDC interlink converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.42027326288699796,-0.5506912740431448,1.3103176593217363,1.5223775085819078,0.5765511177757418,3.707351455594697,0.807625,0.192375,uncertain
primary,llama,Network design tool for DC solutions,llama__Network design tool for DC solutions,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-1.2810225440837792,-2.40063318884848,-0.33841256193173563,0.27775314060586953,0.09066052989546573,0.7129011215751239,0.004125,0.995875,lower under Anchor
primary,llama,Network design tool for DC solutions,llama__Network design tool for DC solutions,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.2138547258094766,-0.5928781938413943,1.009931124439327,1.238442730965931,0.5527341202639944,2.745411924054942,0.707,0.293,uncertain
primary,llama,Network design tool for DC solutions,llama__Network design tool for DC solutions,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.08792134861757434,-0.7094029871988197,0.8491928931837099,1.0919022419984592,0.49193781855430935,2.337759269363506,0.5875,0.4125,uncertain
primary,llama,Network design tool for DC solutions,llama__Network design tool for DC solutions,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.04595575756937002,-0.877239803680474,0.724848163667672,0.9550842183127437,0.415929375891304,2.0644176795559335,0.4555,0.5445,uncertain
primary,llama,Protection DC system design tool,llama__Protection DC system design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.34729722597300805,-1.167933025697428,0.4329924094375913,0.7065952795962294,0.3110091298508213,1.5418645174977825,0.194375,0.805625,uncertain
primary,llama,Protection DC system design tool,llama__Protection DC system design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.06713134150061179,-0.8438692490547194,0.683876625599008,0.9350723822622936,0.43004335571238983,1.9815446062930242,0.432375,0.567625,uncertain
primary,llama,Protection DC system design tool,llama__Protection DC system design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.7120417852258933,-0.04480994148869158,1.5172652495572003,2.038148486349384,0.9561791948856794,4.559738429852992,0.96625,0.03375,uncertain
primary,llama,Protection DC system design tool,llama__Protection DC system design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.31947916357308154,-0.42554107209118047,1.1070134154534792,1.3764106936131444,0.6534161454328382,3.025309548842887,0.792125,0.207875,uncertain
primary,llama,Semiconductor-based circuit breaker,llama__Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.4742944179124947,-1.2664149026563511,0.29866908416247673,0.6223240067944219,0.2818402374040582,1.3480634959537974,0.11175,0.88825,uncertain
primary,llama,Semiconductor-based circuit breaker,llama__Semiconductor-based circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.4870908550209053,-1.246785819207493,0.30683724389066636,0.6144112103520853,0.28742716130247786,1.3591197453900785,0.11225,0.88775,uncertain
primary,llama,Semiconductor-based circuit breaker,llama__Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-0.6215484572143245,-1.3909912795349368,0.1631451800626527,0.5371121083308641,0.2488285239151154,1.1772076162917486,0.05675,0.94325,uncertain
primary,llama,Semiconductor-based circuit breaker,llama__Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.21646525019542784,-0.992883408857079,0.584525338315464,0.8053605215518009,0.37050683580628263,1.794139186948443,0.294375,0.705625,uncertain
primary,llama,Smart and sustainable DC cables,llama__Smart and sustainable DC cables,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.15576258876088017,-0.9342464011397379,0.6279582754943841,0.855762336088504,0.39288184001221277,1.8737809638689535,0.338125,0.661875,uncertain
primary,llama,Smart and sustainable DC cables,llama__Smart and sustainable DC cables,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.2879226575616901,-1.0560856367625613,0.4994533246214067,0.7498195835741002,0.34781462938254304,1.6478202021419026,0.240125,0.759875,uncertain
primary,llama,Smart and sustainable DC cables,llama__Smart and sustainable DC cables,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.6554275203924818,-0.1341297758384902,1.5066207732612371,1.9259657310279232,0.8744765713554464,4.5114597638598974,0.94975,0.05025,uncertain
primary,llama,Smart and sustainable DC cables,llama__Smart and sustainable DC cables,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.28057361038673573,-1.030989656287903,0.48306936306529075,0.7553503407736817,0.35665383882703927,1.6210423787292578,0.230625,0.769375,uncertain
primary,llama,Solid-state circuit breaker,llama__Solid-state circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.1693825165751614,-0.954417127637008,0.6341779382119832,0.8441859285814184,0.38503650684539037,1.8854723397384234,0.3305,0.6695,uncertain
primary,llama,Solid-state circuit breaker,llama__Solid-state circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.5748060356646767,-1.355012543221211,0.18527556580883536,0.5628140253546667,0.25794405899054923,1.2035500549538787,0.072125,0.927875,uncertain
primary,llama,Solid-state circuit breaker,llama__Solid-state circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.8224598647121834,-0.07816808268825867,1.8745993066848892,2.2760918356960804,0.9248089691305802,6.518206801398943,0.96175,0.03825,uncertain
primary,llama,Solid-state circuit breaker,llama__Solid-state circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.306906786259927,-1.069635297808384,0.48278454568055673,0.735719176848962,0.3431336368434949,1.6205807075863032,0.216,0.784,uncertain
primary,llama,Static protection system,llama__Static protection system,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.36508156518997925,-0.43444380735749255,1.1729984716662123,1.4406315114867567,0.6476247710829915,3.231668281492495,0.811625,0.188375,uncertain
primary,llama,Static protection system,llama__Static protection system,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.2964090059081414,-1.0689776883529962,0.4405209733596592,0.7434832771179332,0.343359367630876,1.553516348601148,0.21325,0.78675,uncertain
primary,llama,Static protection system,llama__Static protection system,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.5086683556499723,-0.31047951815877567,1.3485206007182813,1.6630750968817862,0.7330953398467247,3.851723077640771,0.88875,0.11125,uncertain
primary,llama,Static protection system,llama__Static protection system,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.21731980565098488,-0.5521338683305795,1.0160857836252934,1.2427414781511503,0.5757199942420835,2.762361281666871,0.706,0.294,uncertain
primary,mistral,DC-DC converter,mistral__DC-DC converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.37405705365882463,-0.44384108547269097,1.2765261749856853,1.4536200941403594,0.6415673746449295,3.5841673046602107,0.806625,0.193375,uncertain
primary,mistral,DC-DC converter,mistral__DC-DC converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.9940721875487765,-1.7960810626072814,-0.20755486924210406,0.3700666377515528,0.16594795536998358,0.8125686592115916,0.00625,0.99375,lower under Anchor
primary,mistral,DC-DC converter,mistral__DC-DC converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-2.544816070459637,-3.680873590866792,-1.5902825169355608,0.07848748683443489,0.025200949981195993,0.20386800752494305,0,1,lower under Anchor
primary,mistral,DC-DC converter,mistral__DC-DC converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.5485352772640928,-2.4118511269871306,-0.740711910354163,0.2125590861505344,0.08964918900734115,0.4767743746116927,0,1,lower under Anchor
primary,mistral,DC connectors,mistral__DC connectors,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-1.577249115361555,-2.5420142285010594,-0.5202500204578593,0.20654249200086852,0.07870770670826045,0.5943719449386665,0.0025,0.9975,lower under Anchor
primary,mistral,DC connectors,mistral__DC connectors,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.029488334326294836,-1.238975836809115,1.5973106289681012,1.0299274213419336,0.28968074658356296,4.9397300621161735,0.515125,0.484875,uncertain
primary,mistral,DC connectors,mistral__DC connectors,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-3.372152523990491,-4.35373397462171,-2.484860361059994,0.03431569244101487,0.012858708791326444,0.08333719086693996,0,1,lower under Anchor
primary,mistral,DC connectors,mistral__DC connectors,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-3.5140851264476822,-4.528243301905302,-2.5964745704358245,0.029775030907263602,0.010799631210392041,0.07453589355308331,0,1,lower under Anchor
primary,mistral,DC measurement device,mistral__DC measurement device,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.7404315844761109,-1.6407856422992837,0.09386937413599328,0.476908045247282,0.19382770506850427,1.0984162823714747,0.04025,0.95975,uncertain
primary,mistral,DC measurement device,mistral__DC measurement device,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-1.3397624891867914,-2.442687814774823,-0.4035248315320655,0.26190786727288795,0.08692689420071611,0.6679614404332581,0.00225,0.99775,lower under Anchor
primary,mistral,DC measurement device,mistral__DC measurement device,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-2.3181036705756775,-3.8906956551378684,-1.1236228512474111,0.09846012151165501,0.02043113443951104,0.325099870140943,0,1,lower under Anchor
primary,mistral,DC measurement device,mistral__DC measurement device,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.5987678883079832,-2.8369138603289423,-0.6205501050309835,0.20214543145744385,0.05860625441157413,0.5376485983707213,5e-4,0.9995,lower under Anchor
primary,mistral,DC solution design tool,mistral__DC solution design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.4981296820069355,-1.8349247449106527,3.1492671733740285,1.6456406869015558,0.15962551399160668,23.318978804945065,0.652375,0.347625,uncertain
primary,mistral,DC solution design tool,mistral__DC solution design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.4965800420444115,-1.8430205721572286,3.2763865457343253,1.6430923477003834,0.15833845636937718,26.479920735970953,0.648625,0.351375,uncertain
primary,mistral,DC solution design tool,mistral__DC solution design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.5200454573274895,-1.7920895166058002,3.150385326361032,1.682104112759042,0.16661166808504801,23.34505907467627,0.65675,0.34325,uncertain
primary,mistral,DC solution design tool,mistral__DC solution design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.5060410061757581,-1.878075257378155,3.1806695688763367,1.6587114485385381,0.15288409101494602,24.062859955427534,0.6505,0.3495,uncertain
primary,mistral,LVAC-LVDC interlink converter,mistral__LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-1.263098523320509,-2.138211753254754,-0.4723077912318042,0.28277648090585655,0.11786542729301476,0.6235615590185154,6.25e-4,0.999375,lower under Anchor
primary,mistral,LVAC-LVDC interlink converter,mistral__LVAC-LVDC interlink converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-1.7600210315087423,-2.7267489677922994,-0.9081304399608374,0.1720412466635759,0.06543166502284135,0.40327747118851226,0,1,lower under Anchor
primary,mistral,LVAC-LVDC interlink converter,mistral__LVAC-LVDC interlink converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-2.392660562418919,-3.5754958581825953,-1.4527565294599085,0.09138622146677694,0.02800153994488727,0.23392458263029478,0,1,lower under Anchor
primary,mistral,LVAC-LVDC interlink converter,mistral__LVAC-LVDC interlink converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-3.5565376898848253,-5.301603541559934,-2.2657821334731096,0.028537459441984075,0.004983596094737297,0.10374885736173613,0,1,lower under Anchor
primary,mistral,Network design tool for DC solutions,mistral__Network design tool for DC solutions,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.45710240321319473,-1.9112160377691607,3.1844382498288617,1.5794908393496487,0.14790044639937802,24.15371627723274,0.6385,0.3615,uncertain
primary,mistral,Network design tool for DC solutions,mistral__Network design tool for DC solutions,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.44154560044223656,-1.8502481164884008,3.1153293083473255,1.5551089399184272,0.15719815976570956,22.54085702399406,0.6355,0.3645,uncertain
primary,mistral,Network design tool for DC solutions,mistral__Network design tool for DC solutions,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-0.9152963016011044,-2.924421703001774,1.431784936251343,0.400397970258782,0.0536957350184818,4.186164629766192,0.2145,0.7855,uncertain
primary,mistral,Network design tool for DC solutions,mistral__Network design tool for DC solutions,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.4788302906025421,-1.8939128048606402,3.1025461129451157,1.6141858795600017,0.15048184983406443,22.254551281724048,0.645,0.355,uncertain
primary,mistral,Protection DC system design tool,mistral__Protection DC system design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.0907313142227047,-1.0453519769716053,0.9760169322294894,0.9132630647106035,0.3515680540326814,2.6538648426941434,0.431125,0.568875,uncertain
primary,mistral,Protection DC system design tool,mistral__Protection DC system design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.821892468633403,-1.6926733850568687,0.0921802647211784,0.4395989435302269,0.18402689139116188,1.0965624828772111,0.0385,0.9615,uncertain
primary,mistral,Protection DC system design tool,mistral__Protection DC system design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-1.652601372505628,-2.481331777509577,-0.8128900238257025,0.19155096534692823,0.0836317727427902,0.44357427754273193,0,1,lower under Anchor
primary,mistral,Protection DC system design tool,mistral__Protection DC system design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.658791504407294,-2.4719517821910375,-0.8396389215146152,0.1903689028007664,0.08441992904778836,0.43186646887650065,1.25e-4,0.999875,lower under Anchor
primary,mistral,Semiconductor-based circuit breaker,mistral__Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,1.0164533562636868,-0.9207848269234086,3.4484585090266155,2.763376678631767,0.398206401867354,31.451872169437213,0.8255,0.1745,uncertain
primary,mistral,Semiconductor-based circuit breaker,mistral__Semiconductor-based circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.9971401292462905,-0.9710856575481462,3.4458035034110472,2.710519036932868,0.37867171378897646,31.368478889717306,0.81925,0.18075,uncertain
primary,mistral,Semiconductor-based circuit breaker,mistral__Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-1.4185147313790134,-2.7208445518891895,-0.025972976222009975,0.2420732942918974,0.0658191495715124,0.9743614262376271,0.022625,0.977375,lower under Anchor
primary,mistral,Semiconductor-based circuit breaker,mistral__Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.7002738074626866,-2.9484795015185683,-0.41240624191012865,0.18263351078940288,0.05241934964169547,0.6620552738681817,0.007,0.993,lower under Anchor
primary,mistral,Smart and sustainable DC cables,mistral__Smart and sustainable DC cables,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.14545758820635807,-1.4859655937289717,0.948235252410584,0.8646265842074761,0.22628373807284155,2.581150581324458,0.4065,0.5935,uncertain
primary,mistral,Smart and sustainable DC cables,mistral__Smart and sustainable DC cables,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-1.0234814079589065,-2.8173722069699836,0.3356841773310031,0.35934174531138235,0.05976278077254931,1.3988972471493566,0.0735,0.9265,uncertain
primary,mistral,Smart and sustainable DC cables,mistral__Smart and sustainable DC cables,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-1.776459486676937,-3.8474319212182713,-0.17897385183549916,0.16923628454286027,0.021334455653911406,0.8361279651962235,0.014125,0.985875,lower under Anchor
